"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"variables supervision_ANGLE VENT";"05/06/2024 01:06:13";223;1;45448045989,0394
"variables supervision_VITESSE VENT";"05/06/2024 01:06:13";49;1;45448045989,0394
"DATA_METEO_Static_1{16}";"05/06/2024 01:06:13";0;1;45448045989,0394
"variables supervision_IRRADIATION";"05/06/2024 01:07:13";0;1;45448046682,9861
"DATA LOGGER_VALUE{0}";"05/06/2024 01:07:13";184;1;45448046682,9861
"DATA LOGGER_VALUE{1}";"05/06/2024 01:07:13";177;1;45448046682,9861
"DATA LOGGER_VALUE{5}";"05/06/2024 01:07:13";783;1;45448046682,9861
"variables supervision_ANGLE VENT";"05/06/2024 01:07:13";223;1;45448046682,9861
"variables supervision_VITESSE VENT";"05/06/2024 01:07:13";49;1;45448046682,9861
"DATA_METEO_Static_1{16}";"05/06/2024 01:07:13";0;1;45448046682,9861
"variables supervision_IRRADIATION";"05/06/2024 01:08:13";0;1;45448047378,1366
"DATA LOGGER_VALUE{0}";"05/06/2024 01:08:13";184;1;45448047378,1366
"DATA LOGGER_VALUE{1}";"05/06/2024 01:08:13";177;1;45448047378,1366
"DATA LOGGER_VALUE{5}";"05/06/2024 01:08:13";782;1;45448047378,1366
"variables supervision_ANGLE VENT";"05/06/2024 01:08:13";241;1;45448047378,1366
"variables supervision_VITESSE VENT";"05/06/2024 01:08:13";40;1;45448047378,1366
"DATA_METEO_Static_1{16}";"05/06/2024 01:08:13";0;1;45448047378,1366
"variables supervision_IRRADIATION";"05/06/2024 01:09:13";0;1;45448048072,257
"DATA LOGGER_VALUE{0}";"05/06/2024 01:09:13";184;1;45448048072,257
"DATA LOGGER_VALUE{1}";"05/06/2024 01:09:13";177;1;45448048072,257
"DATA LOGGER_VALUE{5}";"05/06/2024 01:09:13";782;1;45448048072,257
"variables supervision_ANGLE VENT";"05/06/2024 01:09:13";241;1;45448048072,257
"variables supervision_VITESSE VENT";"05/06/2024 01:09:13";40;1;45448048072,257
"DATA_METEO_Static_1{16}";"05/06/2024 01:09:13";0;1;45448048072,257
"variables supervision_IRRADIATION";"05/06/2024 01:10:13";0;1;45448048766,3079
"DATA LOGGER_VALUE{0}";"05/06/2024 01:10:13";184;1;45448048766,3079
"DATA LOGGER_VALUE{1}";"05/06/2024 01:10:13";177;1;45448048766,3079
"DATA LOGGER_VALUE{5}";"05/06/2024 01:10:13";782;1;45448048766,3079
"variables supervision_ANGLE VENT";"05/06/2024 01:10:13";241;1;45448048766,3079
"variables supervision_VITESSE VENT";"05/06/2024 01:10:13";40;1;45448048766,3079
"DATA_METEO_Static_1{16}";"05/06/2024 01:10:13";0;1;45448048766,3079
"variables supervision_IRRADIATION";"05/06/2024 01:11:13";0;1;45448049461,3657
"DATA LOGGER_VALUE{0}";"05/06/2024 01:11:13";184;1;45448049461,3657
"DATA LOGGER_VALUE{1}";"05/06/2024 01:11:13";176;1;45448049461,3657
"DATA LOGGER_VALUE{5}";"05/06/2024 01:11:13";783;1;45448049461,3657
"variables supervision_ANGLE VENT";"05/06/2024 01:11:13";236;1;45448049461,3657
"variables supervision_VITESSE VENT";"05/06/2024 01:11:13";52;1;45448049461,3657
"DATA_METEO_Static_1{16}";"05/06/2024 01:11:13";0;1;45448049461,3657
"variables supervision_IRRADIATION";"05/06/2024 01:12:13";0;1;45448050155,5208
"DATA LOGGER_VALUE{0}";"05/06/2024 01:12:13";183;1;45448050155,5208
"DATA LOGGER_VALUE{1}";"05/06/2024 01:12:13";176;1;45448050155,5208
"DATA LOGGER_VALUE{5}";"05/06/2024 01:12:13";784;1;45448050155,5208
"variables supervision_ANGLE VENT";"05/06/2024 01:12:13";253;1;45448050155,5208
"variables supervision_VITESSE VENT";"05/06/2024 01:12:13";46;1;45448050155,5208
"DATA_METEO_Static_1{16}";"05/06/2024 01:12:13";0;1;45448050155,5208
"variables supervision_IRRADIATION";"05/06/2024 01:13:13";0;1;45448050849,6065
"DATA LOGGER_VALUE{0}";"05/06/2024 01:13:13";183;1;45448050849,6065
"DATA LOGGER_VALUE{1}";"05/06/2024 01:13:13";176;1;45448050849,6065
"DATA LOGGER_VALUE{5}";"05/06/2024 01:13:13";784;1;45448050849,6065
"variables supervision_ANGLE VENT";"05/06/2024 01:13:13";253;1;45448050849,6065
"variables supervision_VITESSE VENT";"05/06/2024 01:13:13";46;1;45448050849,6065
"DATA_METEO_Static_1{16}";"05/06/2024 01:13:13";0;1;45448050849,6065
"variables supervision_IRRADIATION";"05/06/2024 01:14:13";0;1;45448051543,7037
"DATA LOGGER_VALUE{0}";"05/06/2024 01:14:13";183;1;45448051543,7037
"DATA LOGGER_VALUE{1}";"05/06/2024 01:14:13";176;1;45448051543,7037
"DATA LOGGER_VALUE{5}";"05/06/2024 01:14:13";785;1;45448051543,7037
"variables supervision_ANGLE VENT";"05/06/2024 01:14:13";241;1;45448051543,7037
"variables supervision_VITESSE VENT";"05/06/2024 01:14:13";39;1;45448051543,7037
"DATA_METEO_Static_1{16}";"05/06/2024 01:14:13";0;1;45448051543,7037
"variables supervision_IRRADIATION";"05/06/2024 01:15:13";0;1;45448052238,8773
"DATA LOGGER_VALUE{0}";"05/06/2024 01:15:13";183;1;45448052238,8773
"DATA LOGGER_VALUE{1}";"05/06/2024 01:15:13";176;1;45448052238,8773
"DATA LOGGER_VALUE{5}";"05/06/2024 01:15:13";786;1;45448052238,8773
"variables supervision_ANGLE VENT";"05/06/2024 01:15:13";259;1;45448052238,8773
"variables supervision_VITESSE VENT";"05/06/2024 01:15:13";49;1;45448052238,8773
"DATA_METEO_Static_1{16}";"05/06/2024 01:15:13";0;1;45448052238,8773
"variables supervision_IRRADIATION";"05/06/2024 01:16:13";0;1;45448052932,9861
"DATA LOGGER_VALUE{0}";"05/06/2024 01:16:13";183;1;45448052932,9861
"DATA LOGGER_VALUE{1}";"05/06/2024 01:16:13";176;1;45448052932,9861
"DATA LOGGER_VALUE{5}";"05/06/2024 01:16:13";786;1;45448052932,9861
"variables supervision_ANGLE VENT";"05/06/2024 01:16:13";259;1;45448052932,9861
"variables supervision_VITESSE VENT";"05/06/2024 01:16:13";49;1;45448052932,9861
"DATA_METEO_Static_1{16}";"05/06/2024 01:16:13";0;1;45448052932,9861
"variables supervision_IRRADIATION";"05/06/2024 01:17:13";0;1;45448053627,1181
"DATA LOGGER_VALUE{0}";"05/06/2024 01:17:13";183;1;45448053627,1181
"DATA LOGGER_VALUE{1}";"05/06/2024 01:17:13";176;1;45448053627,1181
"DATA LOGGER_VALUE{5}";"05/06/2024 01:17:13";786;1;45448053627,1181
"variables supervision_ANGLE VENT";"05/06/2024 01:17:13";259;1;45448053627,1181
"variables supervision_VITESSE VENT";"05/06/2024 01:17:13";49;1;45448053627,1181
"DATA_METEO_Static_1{16}";"05/06/2024 01:17:13";0;1;45448053627,1181
"variables supervision_IRRADIATION";"05/06/2024 01:18:13";0;1;45448054322,3032
"DATA LOGGER_VALUE{0}";"05/06/2024 01:18:13";183;1;45448054322,3032
"DATA LOGGER_VALUE{1}";"05/06/2024 01:18:13";176;1;45448054322,3032
"DATA LOGGER_VALUE{5}";"05/06/2024 01:18:13";786;1;45448054322,3032
"variables supervision_ANGLE VENT";"05/06/2024 01:18:13";259;1;45448054322,3032
"variables supervision_VITESSE VENT";"05/06/2024 01:18:13";49;1;45448054322,3032
"DATA_METEO_Static_1{16}";"05/06/2024 01:18:13";0;1;45448054322,3032
"variables supervision_IRRADIATION";"05/06/2024 01:19:13";0;1;45448055016,0417
"DATA LOGGER_VALUE{0}";"05/06/2024 01:19:13";182;1;45448055016,0417
"DATA LOGGER_VALUE{1}";"05/06/2024 01:19:13";176;1;45448055016,0417
"DATA LOGGER_VALUE{5}";"05/06/2024 01:19:13";786;1;45448055016,0417
"variables supervision_ANGLE VENT";"05/06/2024 01:19:13";252;1;45448055016,0417
"variables supervision_VITESSE VENT";"05/06/2024 01:19:13";64;1;45448055016,0417
"DATA_METEO_Static_1{16}";"05/06/2024 01:19:13";0;1;45448055016,0417
"variables supervision_IRRADIATION";"05/06/2024 01:20:13";0;1;45448055711,3194
"DATA LOGGER_VALUE{0}";"05/06/2024 01:20:13";182;1;45448055711,3194
"DATA LOGGER_VALUE{1}";"05/06/2024 01:20:13";176;1;45448055711,3194
"DATA LOGGER_VALUE{5}";"05/06/2024 01:20:13";786;1;45448055711,3194
"variables supervision_ANGLE VENT";"05/06/2024 01:20:13";252;1;45448055711,3194
"variables supervision_VITESSE VENT";"05/06/2024 01:20:13";64;1;45448055711,3194
"DATA_METEO_Static_1{16}";"05/06/2024 01:20:13";0;1;45448055711,3194
"variables supervision_IRRADIATION";"05/06/2024 01:21:13";0;1;45448056405,463
"DATA LOGGER_VALUE{0}";"05/06/2024 01:21:13";182;1;45448056405,463
"DATA LOGGER_VALUE{1}";"05/06/2024 01:21:13";176;1;45448056405,463
"DATA LOGGER_VALUE{5}";"05/06/2024 01:21:13";786;1;45448056405,463
"variables supervision_ANGLE VENT";"05/06/2024 01:21:13";252;1;45448056405,463
"variables supervision_VITESSE VENT";"05/06/2024 01:21:13";64;1;45448056405,463
"DATA_METEO_Static_1{16}";"05/06/2024 01:21:13";0;1;45448056405,463
"variables supervision_IRRADIATION";"05/06/2024 01:22:13";0;1;45448057099,7106
"DATA LOGGER_VALUE{0}";"05/06/2024 01:22:13";182;1;45448057099,7106
"DATA LOGGER_VALUE{1}";"05/06/2024 01:22:13";176;1;45448057099,7106
"DATA LOGGER_VALUE{5}";"05/06/2024 01:22:13";786;1;45448057099,7106
"variables supervision_ANGLE VENT";"05/06/2024 01:22:13";252;1;45448057099,7106
"variables supervision_VITESSE VENT";"05/06/2024 01:22:13";64;1;45448057099,7106
"DATA_METEO_Static_1{16}";"05/06/2024 01:22:13";0;1;45448057099,7106
"variables supervision_IRRADIATION";"05/06/2024 01:23:13";0;1;45448057793,75
"DATA LOGGER_VALUE{0}";"05/06/2024 01:23:13";182;1;45448057793,75
"DATA LOGGER_VALUE{1}";"05/06/2024 01:23:13";176;1;45448057793,75
"DATA LOGGER_VALUE{5}";"05/06/2024 01:23:13";786;1;45448057793,75
"variables supervision_ANGLE VENT";"05/06/2024 01:23:13";252;1;45448057793,75
"variables supervision_VITESSE VENT";"05/06/2024 01:23:13";64;1;45448057793,75
"DATA_METEO_Static_1{16}";"05/06/2024 01:23:13";0;1;45448057793,75
"variables supervision_IRRADIATION";"05/06/2024 01:24:13";0;1;45448058488,8426
"DATA LOGGER_VALUE{0}";"05/06/2024 01:24:13";182;1;45448058488,8426
"DATA LOGGER_VALUE{1}";"05/06/2024 01:24:13";177;1;45448058488,8426
"DATA LOGGER_VALUE{5}";"05/06/2024 01:24:13";791;1;45448058488,8426
"variables supervision_ANGLE VENT";"05/06/2024 01:24:13";246;1;45448058488,8426
"variables supervision_VITESSE VENT";"05/06/2024 01:24:13";59;1;45448058488,8426
"DATA_METEO_Static_1{16}";"05/06/2024 01:24:13";0;1;45448058488,8426
"variables supervision_IRRADIATION";"05/06/2024 01:25:13";0;1;45448059182,8356
"DATA LOGGER_VALUE{0}";"05/06/2024 01:25:13";181;1;45448059182,8356
"DATA LOGGER_VALUE{1}";"05/06/2024 01:25:13";177;1;45448059182,8356
"DATA LOGGER_VALUE{5}";"05/06/2024 01:25:13";791;1;45448059182,8356
"variables supervision_ANGLE VENT";"05/06/2024 01:25:13";247;1;45448059182,8356
"variables supervision_VITESSE VENT";"05/06/2024 01:25:13";79;1;45448059182,8356
"DATA_METEO_Static_1{16}";"05/06/2024 01:25:13";0;1;45448059182,8356
"variables supervision_IRRADIATION";"05/06/2024 01:26:13";0;1;45448059877,8588
"DATA LOGGER_VALUE{0}";"05/06/2024 01:26:13";181;1;45448059877,8588
"DATA LOGGER_VALUE{1}";"05/06/2024 01:26:13";177;1;45448059877,8588
"DATA LOGGER_VALUE{5}";"05/06/2024 01:26:13";791;1;45448059877,8588
"variables supervision_ANGLE VENT";"05/06/2024 01:26:13";247;1;45448059877,8588
"variables supervision_VITESSE VENT";"05/06/2024 01:26:13";79;1;45448059877,8588
"DATA_METEO_Static_1{16}";"05/06/2024 01:26:13";0;1;45448059877,8588
"variables supervision_IRRADIATION";"05/06/2024 01:27:13";0;1;45448060571,8171
"DATA LOGGER_VALUE{0}";"05/06/2024 01:27:13";181;1;45448060571,8171
"DATA LOGGER_VALUE{1}";"05/06/2024 01:27:13";177;1;45448060571,8171
"DATA LOGGER_VALUE{5}";"05/06/2024 01:27:13";793;1;45448060571,8171
"variables supervision_ANGLE VENT";"05/06/2024 01:27:13";250;1;45448060571,8171
"variables supervision_VITESSE VENT";"05/06/2024 01:27:13";94;1;45448060571,8171
"DATA_METEO_Static_1{16}";"05/06/2024 01:27:13";0;1;45448060571,8171
"variables supervision_IRRADIATION";"05/06/2024 01:28:13";0;1;45448061265,9144
"DATA LOGGER_VALUE{0}";"05/06/2024 01:28:13";180;1;45448061265,9144
"DATA LOGGER_VALUE{1}";"05/06/2024 01:28:13";177;1;45448061265,9144
"DATA LOGGER_VALUE{5}";"05/06/2024 01:28:13";796;1;45448061265,9144
"variables supervision_ANGLE VENT";"05/06/2024 01:28:13";237;1;45448061265,9144
"variables supervision_VITESSE VENT";"05/06/2024 01:28:13";61;1;45448061265,9144
"DATA_METEO_Static_1{16}";"05/06/2024 01:28:13";0;1;45448061265,9144
"variables supervision_IRRADIATION";"05/06/2024 01:29:13";0;1;45448061961,1227
"DATA LOGGER_VALUE{0}";"05/06/2024 01:29:13";180;1;45448061961,1227
"DATA LOGGER_VALUE{1}";"05/06/2024 01:29:13";177;1;45448061961,1227
"DATA LOGGER_VALUE{5}";"05/06/2024 01:29:13";796;1;45448061961,1227
"variables supervision_ANGLE VENT";"05/06/2024 01:29:13";237;1;45448061961,1227
"variables supervision_VITESSE VENT";"05/06/2024 01:29:13";61;1;45448061961,1227
"DATA_METEO_Static_1{16}";"05/06/2024 01:29:13";0;1;45448061961,1227
"variables supervision_IRRADIATION";"05/06/2024 01:30:13";0;1;45448062655,2083
"DATA LOGGER_VALUE{0}";"05/06/2024 01:30:13";180;1;45448062655,2083
"DATA LOGGER_VALUE{1}";"05/06/2024 01:30:13";177;1;45448062655,2083
"DATA LOGGER_VALUE{5}";"05/06/2024 01:30:13";796;1;45448062655,2083
"variables supervision_ANGLE VENT";"05/06/2024 01:30:13";237;1;45448062655,2083
"variables supervision_VITESSE VENT";"05/06/2024 01:30:13";61;1;45448062655,2083
"DATA_METEO_Static_1{16}";"05/06/2024 01:30:13";0;1;45448062655,2083
"variables supervision_IRRADIATION";"05/06/2024 01:31:13";0;1;45448063349,294
"DATA LOGGER_VALUE{0}";"05/06/2024 01:31:13";182;1;45448063349,294
"DATA LOGGER_VALUE{1}";"05/06/2024 01:31:13";178;1;45448063349,294
"DATA LOGGER_VALUE{5}";"05/06/2024 01:31:13";791;1;45448063349,294
"variables supervision_ANGLE VENT";"05/06/2024 01:31:13";262;1;45448063349,294
"variables supervision_VITESSE VENT";"05/06/2024 01:31:13";41;1;45448063349,294
"DATA_METEO_Static_1{16}";"05/06/2024 01:31:13";0;1;45448063349,294
"variables supervision_IRRADIATION";"05/06/2024 01:32:13";0;1;45448064044,1898
"DATA LOGGER_VALUE{0}";"05/06/2024 01:32:13";182;1;45448064044,1898
"DATA LOGGER_VALUE{1}";"05/06/2024 01:32:13";178;1;45448064044,1898
"DATA LOGGER_VALUE{5}";"05/06/2024 01:32:13";791;1;45448064044,1898
"variables supervision_ANGLE VENT";"05/06/2024 01:32:13";227;1;45448064044,1898
"variables supervision_VITESSE VENT";"05/06/2024 01:32:13";55;1;45448064044,1898
"DATA_METEO_Static_1{16}";"05/06/2024 01:32:13";0;1;45448064044,1898
"variables supervision_IRRADIATION";"05/06/2024 01:33:13";0;1;45448064738,125
"DATA LOGGER_VALUE{0}";"05/06/2024 01:33:13";182;1;45448064738,125
"DATA LOGGER_VALUE{1}";"05/06/2024 01:33:13";178;1;45448064738,125
"DATA LOGGER_VALUE{5}";"05/06/2024 01:33:13";794;1;45448064738,125
"variables supervision_ANGLE VENT";"05/06/2024 01:33:13";235;1;45448064738,125
"variables supervision_VITESSE VENT";"05/06/2024 01:33:13";53;1;45448064738,125
"DATA_METEO_Static_1{16}";"05/06/2024 01:33:13";0;1;45448064738,125
"variables supervision_IRRADIATION";"05/06/2024 01:34:13";0;1;45448065433,1944
"DATA LOGGER_VALUE{0}";"05/06/2024 01:34:13";181;1;45448065433,1944
"DATA LOGGER_VALUE{1}";"05/06/2024 01:34:13";178;1;45448065433,1944
"DATA LOGGER_VALUE{5}";"05/06/2024 01:34:13";795;1;45448065433,1944
"variables supervision_ANGLE VENT";"05/06/2024 01:34:13";250;1;45448065433,1944
"variables supervision_VITESSE VENT";"05/06/2024 01:34:13";77;1;45448065433,1944
"DATA_METEO_Static_1{16}";"05/06/2024 01:34:13";0;1;45448065433,1944
"variables supervision_IRRADIATION";"05/06/2024 01:35:13";0;1;45448066127,2222
"DATA LOGGER_VALUE{0}";"05/06/2024 01:35:13";181;1;45448066127,2222
"DATA LOGGER_VALUE{1}";"05/06/2024 01:35:13";178;1;45448066127,2222
"DATA LOGGER_VALUE{5}";"05/06/2024 01:35:13";795;1;45448066127,2222
"variables supervision_ANGLE VENT";"05/06/2024 01:35:13";250;1;45448066127,2222
"variables supervision_VITESSE VENT";"05/06/2024 01:35:13";77;1;45448066127,2222
"DATA_METEO_Static_1{16}";"05/06/2024 01:35:13";0;1;45448066127,2222
"variables supervision_IRRADIATION";"05/06/2024 01:36:13";0;1;45448066822,4074
"DATA LOGGER_VALUE{0}";"05/06/2024 01:36:13";181;1;45448066822,4074
"DATA LOGGER_VALUE{1}";"05/06/2024 01:36:13";178;1;45448066822,4074
"DATA LOGGER_VALUE{5}";"05/06/2024 01:36:13";795;1;45448066822,4074
"variables supervision_ANGLE VENT";"05/06/2024 01:36:13";250;1;45448066822,4074
"variables supervision_VITESSE VENT";"05/06/2024 01:36:13";77;1;45448066822,4074
"DATA_METEO_Static_1{16}";"05/06/2024 01:36:13";0;1;45448066822,4074
"variables supervision_IRRADIATION";"05/06/2024 01:37:13";0;1;45448067516,4236
"DATA LOGGER_VALUE{0}";"05/06/2024 01:37:13";181;1;45448067516,4236
"DATA LOGGER_VALUE{1}";"05/06/2024 01:37:13";177;1;45448067516,4236
"DATA LOGGER_VALUE{5}";"05/06/2024 01:37:13";799;1;45448067516,4236
"variables supervision_ANGLE VENT";"05/06/2024 01:37:13";229;1;45448067516,4236
"variables supervision_VITESSE VENT";"05/06/2024 01:37:13";33;1;45448067516,4236
"DATA_METEO_Static_1{16}";"05/06/2024 01:37:13";0;1;45448067516,4236
"variables supervision_IRRADIATION";"05/06/2024 01:38:13";0;1;45448068210,382
"DATA LOGGER_VALUE{0}";"05/06/2024 01:38:13";182;1;45448068210,382
"DATA LOGGER_VALUE{1}";"05/06/2024 01:38:13";177;1;45448068210,382
"DATA LOGGER_VALUE{5}";"05/06/2024 01:38:13";798;1;45448068210,382
"variables supervision_ANGLE VENT";"05/06/2024 01:38:13";224;1;45448068210,382
"variables supervision_VITESSE VENT";"05/06/2024 01:38:13";49;1;45448068210,382
"DATA_METEO_Static_1{16}";"05/06/2024 01:38:13";0;1;45448068210,382
"variables supervision_IRRADIATION";"05/06/2024 01:39:13";0;1;45448068905,6597
"DATA LOGGER_VALUE{0}";"05/06/2024 01:39:13";182;1;45448068905,6597
"DATA LOGGER_VALUE{1}";"05/06/2024 01:39:13";177;1;45448068905,6597
"DATA LOGGER_VALUE{5}";"05/06/2024 01:39:13";798;1;45448068905,6597
"variables supervision_ANGLE VENT";"05/06/2024 01:39:13";224;1;45448068905,6597
"variables supervision_VITESSE VENT";"05/06/2024 01:39:13";49;1;45448068905,6597
"DATA_METEO_Static_1{16}";"05/06/2024 01:39:13";0;1;45448068905,6597
"variables supervision_IRRADIATION";"05/06/2024 01:40:13";0;1;45448069599,6065
"DATA LOGGER_VALUE{0}";"05/06/2024 01:40:13";182;1;45448069599,6065
"DATA LOGGER_VALUE{1}";"05/06/2024 01:40:13";177;1;45448069599,6065
"DATA LOGGER_VALUE{5}";"05/06/2024 01:40:13";798;1;45448069599,6065
"variables supervision_ANGLE VENT";"05/06/2024 01:40:13";224;1;45448069599,6065
"variables supervision_VITESSE VENT";"05/06/2024 01:40:13";49;1;45448069599,6065
"DATA_METEO_Static_1{16}";"05/06/2024 01:40:13";0;1;45448069599,6065
"variables supervision_IRRADIATION";"05/06/2024 01:41:13";0;1;45448070293,7963
"DATA LOGGER_VALUE{0}";"05/06/2024 01:41:13";182;1;45448070293,7963
"DATA LOGGER_VALUE{1}";"05/06/2024 01:41:13";177;1;45448070293,7963
"DATA LOGGER_VALUE{5}";"05/06/2024 01:41:13";798;1;45448070293,7963
"variables supervision_ANGLE VENT";"05/06/2024 01:41:13";224;1;45448070293,7963
"variables supervision_VITESSE VENT";"05/06/2024 01:41:13";49;1;45448070293,7963
"DATA_METEO_Static_1{16}";"05/06/2024 01:41:13";0;1;45448070293,7963
"variables supervision_IRRADIATION";"05/06/2024 01:42:13";0;1;45448070988,9352
"DATA LOGGER_VALUE{0}";"05/06/2024 01:42:13";182;1;45448070988,9352
"DATA LOGGER_VALUE{1}";"05/06/2024 01:42:13";177;1;45448070988,9352
"DATA LOGGER_VALUE{5}";"05/06/2024 01:42:13";798;1;45448070988,9352
"variables supervision_ANGLE VENT";"05/06/2024 01:42:13";224;1;45448070988,9352
"variables supervision_VITESSE VENT";"05/06/2024 01:42:13";49;1;45448070988,9352
"DATA_METEO_Static_1{16}";"05/06/2024 01:42:13";0;1;45448070988,9352
"variables supervision_IRRADIATION";"05/06/2024 01:43:13";0;1;45448071682,9745
"DATA LOGGER_VALUE{0}";"05/06/2024 01:43:13";182;1;45448071682,9745
"DATA LOGGER_VALUE{1}";"05/06/2024 01:43:13";176;1;45448071682,9745
"DATA LOGGER_VALUE{5}";"05/06/2024 01:43:13";797;1;45448071682,9745
"variables supervision_ANGLE VENT";"05/06/2024 01:43:13";251;1;45448071682,9745
"variables supervision_VITESSE VENT";"05/06/2024 01:43:13";44;1;45448071682,9745
"DATA_METEO_Static_1{16}";"05/06/2024 01:43:13";0;1;45448071682,9745
"variables supervision_IRRADIATION";"05/06/2024 01:44:13";0;1;45448072378,1019
"DATA LOGGER_VALUE{0}";"05/06/2024 01:44:13";181;1;45448072378,1019
"DATA LOGGER_VALUE{1}";"05/06/2024 01:44:13";176;1;45448072378,1019
"DATA LOGGER_VALUE{5}";"05/06/2024 01:44:13";799;1;45448072378,1019
"variables supervision_ANGLE VENT";"05/06/2024 01:44:13";247;1;45448072378,1019
"variables supervision_VITESSE VENT";"05/06/2024 01:44:13";69;1;45448072378,1019
"DATA_METEO_Static_1{16}";"05/06/2024 01:44:13";0;1;45448072378,1019
"variables supervision_IRRADIATION";"05/06/2024 01:45:13";0;1;45448073072,0949
"DATA LOGGER_VALUE{0}";"05/06/2024 01:45:13";181;1;45448073072,0949
"DATA LOGGER_VALUE{1}";"05/06/2024 01:45:13";176;1;45448073072,0949
"DATA LOGGER_VALUE{5}";"05/06/2024 01:45:13";799;1;45448073072,0949
"variables supervision_ANGLE VENT";"05/06/2024 01:45:13";247;1;45448073072,0949
"variables supervision_VITESSE VENT";"05/06/2024 01:45:13";69;1;45448073072,0949
"DATA_METEO_Static_1{16}";"05/06/2024 01:45:13";0;1;45448073072,0949
"variables supervision_IRRADIATION";"05/06/2024 01:46:13";0;1;45448073766,0417
"DATA LOGGER_VALUE{0}";"05/06/2024 01:46:13";181;1;45448073766,0417
"DATA LOGGER_VALUE{1}";"05/06/2024 01:46:13";176;1;45448073766,0417
"DATA LOGGER_VALUE{5}";"05/06/2024 01:46:13";799;1;45448073766,0417
"variables supervision_ANGLE VENT";"05/06/2024 01:46:13";247;1;45448073766,0417
"variables supervision_VITESSE VENT";"05/06/2024 01:46:13";69;1;45448073766,0417
"DATA_METEO_Static_1{16}";"05/06/2024 01:46:13";0;1;45448073766,0417
"variables supervision_IRRADIATION";"05/06/2024 01:47:13";0;1;45448074461,1343
"DATA LOGGER_VALUE{0}";"05/06/2024 01:47:13";181;1;45448074461,1343
"DATA LOGGER_VALUE{1}";"05/06/2024 01:47:13";176;1;45448074461,1343
"DATA LOGGER_VALUE{5}";"05/06/2024 01:47:13";799;1;45448074461,1343
"variables supervision_ANGLE VENT";"05/06/2024 01:47:13";247;1;45448074461,1343
"variables supervision_VITESSE VENT";"05/06/2024 01:47:13";69;1;45448074461,1343
"DATA_METEO_Static_1{16}";"05/06/2024 01:47:13";0;1;45448074461,1343
